posting_year,country,region,industry,seniority_level,risk_category,avg_salary_usd,median_salary_usd,avg_ai_intensity,avg_automation_risk,avg_displacement_risk,job_count,pct_ai_mentioned,unique_job_titles
2022,Thailand,Southeast Asia,Education,Intern,LOW,,,0.12,,,1,0.0,1
2022,Thailand,Southeast Asia,Education,Junior,LOW,,,0.78,,,1,100.0,1
2022,Thailand,Southeast Asia,Education,Senior,LOW,,,0.13,,42985.0,1,0.0,1
2022,Thailand,Southeast Asia,Government,Mid,LOW,,,,,,1,100.0,1
2022,Thailand,Southeast Asia,Government,Senior,LOW,0.74,0.74,,,,1,100.0,1
2022,Thailand,Southeast Asia,Manufacturing,Mid,LOW,,,0.17,,,1,0.0,1
2022,Thailand,Southeast Asia,Tech,Executive,LOW,,,,,,1,100.0,1
2022,Thailand,Southeast Asia,Tech,Mid,LOW,,,,,,1,100.0,1
2022,UAE,Middle East,Agriculture,Intern,LOW,,,,,,1,100.0,1
2022,UAE,Middle East,Education,Executive,LOW,0.43,0.43,,,,1,100.0,1
2022,UAE,Middle East,Energy,Senior,HIGH,,,0.92,92909.0,0.12,1,100.0,1
2022,UAE,Middle East,Finance,Lead,LOW,,,,,,1,100.0,1
2022,UAE,Middle East,Healthcare,Lead,LOW,,,0.12,,,1,0.0,1
2022,UAE,Middle East,Manufacturing,Junior,LOW,0.88,0.88,,,,1,100.0,1
2022,UAE,Middle East,Manufacturing,Mid,HIGH,,,0.11,77632.0,0.72,1,0.0,1
2022,UAE,Middle East,Manufacturing,Mid,LOW,,,,,,1,100.0,1
2022,UAE,Middle East,Tech,Intern,HIGH,,,0.16,62172.0,0.67,1,0.0,1
2022,United Kingdom,Europe,Agriculture,Mid,LOW,,,0.01,,82293.0,1,0.0,1
2022,United Kingdom,Europe,Government,Junior,LOW,,,0.05,,,1,0.0,1
2022,United Kingdom,Europe,Retail,Mid,LOW,,,,,,1,100.0,1
2022,United Kingdom,Europe,Retail,Senior,LOW,,,,,,1,100.0,1
2022,United Kingdom,Europe,Tech,Senior,LOW,,,,,113745.0,1,100.0,1
2022,United States,North America,Education,Intern,HIGH,,,0.49,146365.0,0.36,1,100.0,1
2022,United States,North America,Education,Lead,LOW,0.79,0.79,,,,1,100.0,1
2022,United States,North America,Education,Mid,LOW,,,0.08,,-0.97,1,0.0,1
2022,United States,North America,Finance,Executive,LOW,,,0.04,,1.79,2,50.0,2
2022,United States,North America,Finance,Junior,LOW,,,,,,1,100.0,1
2022,United States,North America,Finance,Lead,LOW,,,,,,1,100.0,1
2022,United States,North America,Healthcare,Executive,LOW,,,0.185,,,2,0.0,2
2022,United States,North America,Healthcare,Intern,LOW,,,0.15,,,1,0.0,1
2022,United States,North America,Manufacturing,Junior,HIGH,,,0.14,83052.0,0.6,1,0.0,1
2022,United States,North America,Manufacturing,Lead,HIGH,,,0.55,153069.0,0.16,1,100.0,1
2022,United States,North America,Manufacturing,Mid,LOW,,,0.05,,,1,0.0,1
2022,United States,North America,Retail,Junior,LOW,0.83,0.83,,,,1,100.0,1
2022,United States,North America,Retail,Lead,HIGH,,,0.57,135429.0,0.37,1,100.0,1
2022,United States,North America,Tech,Executive,LOW,,,0.02,,89224.0,1,0.0,1
2022,United States,North America,Tech,Junior,HIGH,,,0.76,137307.0,0.15,1,100.0,1
2022,United States,North America,Tech,Junior,LOW,0.68,0.68,,,,1,100.0,1
2022,United States,North America,Tech,Senior,LOW,,,0.09,,98063.0,1,0.0,1
2022,Vietnam,Southeast Asia,Education,Intern,LOW,,,0.18,,-3.95,1,0.0,1
2022,Vietnam,Southeast Asia,Energy,Executive,LOW,,,0.44,,14.2,1,100.0,1
2022,Vietnam,Southeast Asia,Finance,Junior,LOW,,,,,,1,100.0,1
2022,Vietnam,Southeast Asia,Manufacturing,Senior,LOW,,,0.74,,15.86,1,100.0,1
2022,Vietnam,Southeast Asia,Tech,Junior,LOW,,,,,,1,100.0,1
2023,Argentina,South America,Agriculture,Lead,LOW,,,,,72759.0,1,100.0,1
2023,Argentina,South America,Agriculture,Mid,LOW,,,,,,1,100.0,1
2023,Argentina,South America,Energy,Lead,LOW,,,,,,1,100.0,1
2023,Argentina,South America,Energy,Mid,LOW,,,0.09,,,1,0.0,1
2023,Argentina,South America,Finance,Executive,LOW,,,,,,1,100.0,1
2023,Argentina,South America,Manufacturing,Mid,LOW,,,0.12,,,1,0.0,1
2023,Argentina,South America,Tech,Executive,LOW,0.65,0.65,,,,1,100.0,1
2023,Australia,Oceania,Agriculture,Lead,LOW,,,,,,1,100.0,1
2023,Australia,Oceania,Agriculture,Mid,LOW,,,0.53,,,1,100.0,1
2023,Australia,Oceania,Agriculture,Senior,LOW,0.87,0.87,,,,1,100.0,1
2023,Australia,Oceania,Education,Junior,HIGH,,,0.03,80005.0,0.72,1,0.0,1
2023,Australia,Oceania,Finance,Intern,LOW,,,0.84,,,1,100.0,1
2023,Australia,Oceania,Finance,Lead,LOW,,,,,,1,100.0,1
2023,Australia,Oceania,Government,Intern,LOW,,,,,133739.0,1,100.0,1
2023,Australia,Oceania,Government,Mid,LOW,,,0.16,,-0.35,1,0.0,1
2023,Australia,Oceania,Healthcare,Mid,LOW,,,0.11,,98077.0,1,0.0,1
2023,Australia,Oceania,Retail,Intern,LOW,,,0.13,,-4.13,1,0.0,1
2023,Australia,Oceania,Retail,Senior,LOW,,,0.44,,13.01,1,100.0,1
2023,Australia,Oceania,Tech,Senior,HIGH,,,0.12,85004.0,0.71,1,0.0,1
2023,Australia,Oceania,Tech,Senior,LOW,,,0.13,,-0.29,2,50.0,2
2023,Bangladesh,South Asia,Education,Lead,LOW,,,0.12,,,1,0.0,1
2023,Bangladesh,South Asia,Energy,Junior,LOW,,,,,,1,100.0,1
2023,Bangladesh,South Asia,Finance,Lead,LOW,0.85,0.85,,,,1,100.0,1
2023,Bangladesh,South Asia,Government,Mid,LOW,0.73,0.73,,,,1,100.0,1
2023,Bangladesh,South Asia,Healthcare,Executive,LOW,,,,,,1,100.0,1
2023,Bangladesh,South Asia,Healthcare,Intern,LOW,,,,,,1,100.0,1
2023,Bangladesh,South Asia,Tech,Mid,LOW,,,0.12,,29510.0,1,0.0,1
2023,Brazil,South America,Agriculture,Mid,HIGH,,,0.01,50202.0,0.67,1,0.0,1
2023,Brazil,South America,Education,Senior,LOW,,,0.14,,1.8,1,0.0,1
2023,Brazil,South America,Energy,Intern,LOW,,,,,58837.0,1,100.0,1
2023,Brazil,South America,Finance,Intern,LOW,,,0.06,,49537.0,1,0.0,1
2023,Brazil,South America,Finance,Mid,LOW,,,,,,1,100.0,1
2023,Brazil,South America,Government,Senior,HIGH,,,0.09,53175.0,0.67,1,0.0,1
2023,Brazil,South America,Healthcare,Intern,LOW,,,0.12,,-2.69,1,0.0,1
2023,Brazil,South America,Healthcare,Senior,HIGH,,,0.18,45421.0,0.82,1,0.0,1
2023,Brazil,South America,Manufacturing,Mid,HIGH,,,0.75,70548.0,0.26,1,100.0,1
2023,Canada,North America,Education,Executive,LOW,,,,,,1,100.0,1
2023,Canada,North America,Energy,Senior,LOW,0.66,0.66,,,,2,100.0,2
2023,Canada,North America,Finance,Intern,HIGH,,,0.67,147495.0,0.32,1,100.0,1
2023,Canada,North America,Finance,Senior,LOW,,,0.54,,129384.0,1,100.0,1
2023,Canada,North America,Government,Executive,LOW,,,0.01,,88972.0,1,0.0,1
2023,Canada,North America,Government,Intern,LOW,,,0.76,,154995.0,1,100.0,1
2023,Canada,North America,Healthcare,Executive,LOW,,,0.04,,,1,0.0,1
2023,Canada,North America,Manufacturing,Junior,LOW,0.85,0.85,,,,1,100.0,1
2023,Canada,North America,Tech,Lead,LOW,,,,,,1,100.0,1
2023,Chile,South America,Agriculture,Executive,LOW,,,,,,1,100.0,1
2023,Chile,South America,Education,Senior,LOW,0.71,0.71,,,,1,100.0,1
2023,Chile,South America,Finance,Executive,LOW,,,,,,1,100.0,1
2023,Chile,South America,Government,Executive,LOW,,,0.11,,46377.0,1,0.0,1
2023,Chile,South America,Government,Junior,LOW,,,,,,1,100.0,1
2023,Chile,South America,Government,Senior,LOW,,,0.15,,-2.17,1,0.0,1
2023,Chile,South America,Healthcare,Mid,LOW,,,0.76,,8.51,1,100.0,1
2023,Chile,South America,Manufacturing,Executive,LOW,,,,,75457.0,1,100.0,1
2023,Chile,South America,Retail,Intern,LOW,0.7,0.7,,,,1,100.0,1
2023,Chile,South America,Tech,Mid,HIGH,,,0.13,43936.0,0.87,1,0.0,1
2023,China,East Asia,Agriculture,Senior,HIGH,,,0.1,80599.0,0.81,1,0.0,1
2023,China,East Asia,Education,Lead,LOW,,,0.08,,-2.35,1,0.0,1
2023,China,East Asia,Education,Senior,LOW,,,0.13,,75876.0,2,50.0,2
2023,China,East Asia,Finance,Junior,HIGH,,,0.08,67509.0,0.72,1,0.0,1
2023,China,East Asia,Finance,Mid,LOW,,,0.4,,10.59,1,100.0,1
2023,China,East Asia,Healthcare,Junior,LOW,,,0.16,,,1,0.0,1
2023,China,East Asia,Manufacturing,Executive,LOW,,,0.66,,,1,100.0,1
2023,China,East Asia,Manufacturing,Lead,LOW,,,,,,1,100.0,1
2023,China,East Asia,Manufacturing,Senior,HIGH,,,0.91,97692.0,0.34,1,100.0,1
2023,Colombia,South America,Agriculture,Intern,LOW,,,0.0,,3.2,1,0.0,1
2023,Colombia,South America,Education,Mid,LOW,,,0.57,,58053.0,1,100.0,1
2023,Colombia,South America,Finance,Junior,LOW,,,,,,1,100.0,1
2023,Colombia,South America,Government,Intern,LOW,,,,,,1,100.0,1
2023,Colombia,South America,Retail,Executive,LOW,,,,,72012.0,1,100.0,1
2023,Egypt,Africa,Education,Intern,LOW,,,,,,1,100.0,1
2023,Egypt,Africa,Education,Lead,LOW,0.93,0.93,,,,1,100.0,1
2023,Egypt,Africa,Energy,Junior,LOW,,,0.04,,,1,0.0,1
2023,Egypt,Africa,Finance,Executive,LOW,,,0.16,,22242.0,1,0.0,1
2023,Egypt,Africa,Government,Lead,LOW,,,,,31070.0,1,100.0,1
2023,Egypt,Africa,Healthcare,Executive,LOW,0.43,0.43,,,,1,100.0,1
2023,Egypt,Africa,Tech,Junior,LOW,,,,,,1,100.0,1
2023,France,Europe,Agriculture,Mid,LOW,,,0.1,,-3.38,1,0.0,1
2023,France,Europe,Manufacturing,Junior,LOW,,,,,,1,100.0,1
2023,France,Europe,Tech,Junior,LOW,0.66,0.66,,,,1,100.0,1
2023,Germany,Europe,Government,Junior,LOW,,,,,,1,100.0,1
2023,Ghana,Africa,Education,Mid,LOW,,,,,,1,100.0,1
2023,Ghana,Africa,Finance,Intern,LOW,,,,,,1,100.0,1
2023,Ghana,Africa,Healthcare,Executive,LOW,,,0.78,,,1,100.0,1
2023,Ghana,Africa,Healthcare,Mid,LOW,,,,,,1,100.0,1
2023,Ghana,Africa,Retail,Lead,LOW,,,0.78,,36019.0,1,100.0,1
2023,Ghana,Africa,Retail,Mid,LOW,,,,,,1,100.0,1
2023,India,South Asia,Agriculture,Executive,HIGH,,,0.74,38748.0,0.29,1,100.0,1
2023,India,South Asia,Agriculture,Intern,LOW,,,0.16,,30316.0,1,0.0,1
2023,India,South Asia,Agriculture,Lead,LOW,,,0.11,,-0.4,1,0.0,1
2023,India,South Asia,Agriculture,Mid,LOW,,,0.2,,29889.0,1,0.0,1
2023,India,South Asia,Government,Mid,LOW,,,0.9,,35998.0,1,100.0,1
2023,India,South Asia,Healthcare,Executive,LOW,0.9,0.9,,,,1,100.0,1
2023,India,South Asia,Healthcare,Intern,LOW,,,0.46,,37420.0,1,100.0,1
2023,India,South Asia,Healthcare,Junior,LOW,,,0.06,,-1.36,1,0.0,1
2023,India,South Asia,Tech,Executive,LOW,,,,,,1,100.0,1
2023,Indonesia,Southeast Asia,Agriculture,Intern,LOW,,,0.19,,,1,0.0,1
2023,Indonesia,Southeast Asia,Education,Executive,LOW,,,0.7,,,1,100.0,1
2023,Indonesia,Southeast Asia,Finance,Intern,LOW,,,,,,1,100.0,1
2023,Indonesia,Southeast Asia,Manufacturing,Mid,LOW,,,0.9,,,1,100.0,1
2023,Indonesia,Southeast Asia,Retail,Executive,LOW,,,,,,1,100.0,1
2023,Indonesia,Southeast Asia,Retail,Intern,LOW,,,0.0,,,1,0.0,1
2023,Indonesia,Southeast Asia,Tech,Senior,LOW,0.9,0.9,,,,1,100.0,1
2023,Israel,Middle East,Retail,Lead,HIGH,,,0.07,77682.0,0.83,1,0.0,1
2023,Israel,Middle East,Retail,Senior,LOW,,,0.17,,-0.48,1,0.0,1
2023,Italy,Europe,Finance,Lead,LOW,,,0.06,,80176.0,1,0.0,1
2023,Japan,East Asia,Agriculture,Senior,LOW,,,0.56,,,1,100.0,1
2023,Japan,East Asia,Education,Mid,LOW,,,,,,1,100.0,1
2023,Japan,East Asia,Government,Intern,LOW,,,0.0,,75861.0,1,0.0,1
2023,Japan,East Asia,Government,Junior,LOW,,,0.11,,,1,0.0,1
2023,Japan,East Asia,Government,Senior,HIGH,,,0.59,103338.0,0.32,1,100.0,1
2023,Japan,East Asia,Healthcare,Executive,LOW,,,,,,1,100.0,1
2023,Jordan,Middle East,Education,Lead,LOW,0.46,0.46,,,,1,100.0,1
2023,Jordan,Middle East,Government,Executive,HIGH,,,0.03,74089.0,0.87,1,0.0,1
2023,Jordan,Middle East,Government,Lead,LOW,,,0.08,,0.4,1,0.0,1
2023,Jordan,Middle East,Manufacturing,Intern,LOW,,,0.03,,0.67,1,0.0,1
2023,Jordan,Middle East,Retail,Junior,LOW,,,,,,1,100.0,1
2023,Jordan,Middle East,Retail,Lead,LOW,,,,,,1,100.0,1
2023,Kenya,Africa,Agriculture,Executive,LOW,,,,,,1,100.0,1
2023,Kenya,Africa,Education,Lead,LOW,,,,,,1,100.0,1
2023,Kenya,Africa,Education,Senior,LOW,,,0.18,,,1,0.0,1
2023,Kenya,Africa,Finance,Junior,LOW,,,0.8,,,1,100.0,1
2023,Kenya,Africa,Healthcare,Intern,LOW,,,0.04,,21970.0,1,0.0,1
2023,Kenya,Africa,Healthcare,Mid,LOW,,,0.07,,2.77,1,0.0,1
2023,Malaysia,Southeast Asia,Agriculture,Junior,LOW,,,0.05,,,1,0.0,1
2023,Malaysia,Southeast Asia,Agriculture,Senior,LOW,0.41,0.41,,,,1,100.0,1
2023,Malaysia,Southeast Asia,Energy,Senior,LOW,,,0.86,,12.01,1,100.0,1
2023,Malaysia,Southeast Asia,Finance,Mid,LOW,,,0.84,,63971.0,1,100.0,1
2023,Malaysia,Southeast Asia,Government,Junior,HIGH,,,0.12,44501.0,0.66,1,0.0,1
2023,Malaysia,Southeast Asia,Healthcare,Mid,LOW,0.95,0.95,,,,1,100.0,1
2023,Malaysia,Southeast Asia,Manufacturing,Executive,LOW,,,,,,1,100.0,1
2023,Malaysia,Southeast Asia,Manufacturing,Intern,LOW,0.86,0.86,,,,1,100.0,1
2023,Malaysia,Southeast Asia,Retail,Intern,LOW,,,0.14,,,1,0.0,1
2023,Malaysia,Southeast Asia,Tech,Junior,LOW,,,,,,1,100.0,1
2023,Mexico,North America,Education,Intern,LOW,,,0.03,,,1,0.0,1
2023,Mexico,North America,Education,Lead,LOW,,,,,,1,100.0,1
2023,Mexico,North America,Education,Mid,LOW,,,0.16,,85202.0,1,0.0,1
2023,Mexico,North America,Energy,Junior,LOW,,,,,,1,100.0,1
2023,Mexico,North America,Energy,Senior,LOW,,,0.17,,,1,0.0,1
2023,Mexico,North America,Finance,Junior,LOW,0.72,0.72,,,,2,100.0,2
2023,Mexico,North America,Government,Senior,LOW,,,,,,1,100.0,1
2023,Mexico,North America,Healthcare,Lead,LOW,,,,,,1,100.0,1
2023,Mexico,North America,Manufacturing,Mid,HIGH,,,0.2,96929.0,0.65,1,0.0,1
2023,Mexico,North America,Manufacturing,Senior,LOW,,,0.12,,1.3,1,0.0,1
2023,Mexico,North America,Tech,Executive,LOW,,,,,,1,100.0,1
2023,Mexico,North America,Tech,Lead,LOW,,,0.11,,103705.0,1,0.0,1
2023,Mexico,North America,Tech,Senior,LOW,,,,,131455.0,1,100.0,1
2023,Morocco,Africa,Agriculture,Senior,LOW,,,0.04,,,1,0.0,1
2023,Morocco,Africa,Manufacturing,Mid,LOW,,,0.13,,,1,0.0,1
2023,Morocco,Africa,Retail,Intern,LOW,,,0.14,,27292.0,1,0.0,1
2023,Morocco,Africa,Retail,Junior,LOW,,,,,,1,100.0,1
2023,Nepal,South Asia,Agriculture,Executive,LOW,,,0.18,,28004.0,1,0.0,1
2023,Nepal,South Asia,Education,Mid,LOW,,,,,,1,100.0,1
2023,Nepal,South Asia,Finance,Senior,LOW,,,,,,1,100.0,1
2023,Nepal,South Asia,Healthcare,Executive,LOW,,,,,,1,100.0,1
2023,Netherlands,Europe,Agriculture,Senior,LOW,,,0.14,,,1,0.0,1
2023,Netherlands,Europe,Finance,Mid,LOW,,,0.7,,,1,100.0,1
2023,Netherlands,Europe,Government,Intern,LOW,0.69,0.69,,,,1,100.0,1
2023,Netherlands,Europe,Government,Junior,LOW,,,,,,1,100.0,1
2023,Netherlands,Europe,Government,Lead,HIGH,,,0.08,89917.0,0.63,1,0.0,1
2023,New Zealand,Oceania,Agriculture,Junior,LOW,0.93,0.93,,,,1,100.0,1
2023,New Zealand,Oceania,Agriculture,Senior,LOW,,,,,110516.0,1,100.0,1
2023,New Zealand,Oceania,Education,Intern,LOW,0.52,0.52,,,,1,100.0,1
2023,New Zealand,Oceania,Education,Lead,LOW,,,,,,2,100.0,2
2023,New Zealand,Oceania,Education,Mid,LOW,,,,,,1,100.0,1
2023,New Zealand,Oceania,Education,Senior,LOW,,,,,,1,100.0,1
2023,New Zealand,Oceania,Finance,Intern,LOW,,,0.85,,,3,100.0,3
2023,New Zealand,Oceania,Finance,Lead,LOW,,,,,,1,100.0,1
2023,New Zealand,Oceania,Government,Executive,LOW,,,,,,1,100.0,1
2023,New Zealand,Oceania,Healthcare,Executive,LOW,,,0.62,,,2,100.0,2
2023,New Zealand,Oceania,Healthcare,Junior,LOW,0.82,0.82,,,,1,100.0,1
2023,New Zealand,Oceania,Healthcare,Mid,LOW,,,0.18,,81876.0,1,0.0,1
2023,New Zealand,Oceania,Manufacturing,Intern,LOW,,,0.04,,-4.3,1,0.0,1
2023,New Zealand,Oceania,Retail,Intern,LOW,,,0.79,,,1,100.0,1
2023,New Zealand,Oceania,Retail,Junior,HIGH,,,0.02,99475.0,0.66,1,0.0,1
2023,New Zealand,Oceania,Retail,Lead,LOW,,,0.18,,0.88,1,0.0,1
2023,New Zealand,Oceania,Tech,Junior,LOW,0.51,0.51,,,,1,100.0,1
2023,New Zealand,Oceania,Tech,Lead,LOW,,,0.65,,109416.0,1,100.0,1
2023,New Zealand,Oceania,Tech,Senior,LOW,,,,,,1,100.0,1
2023,Nigeria,Africa,Energy,Senior,LOW,,,,,,1,100.0,1
2023,Nigeria,Africa,Government,Lead,LOW,,,0.89,,36541.0,1,100.0,1
2023,Nigeria,Africa,Healthcare,Senior,HIGH,,,0.72,34085.0,0.12,1,100.0,1
2023,Nigeria,Africa,Manufacturing,Mid,LOW,,,0.02,,21817.0,1,0.0,1
2023,Nigeria,Africa,Manufacturing,Senior,LOW,,,,,,1,100.0,1
2023,Nigeria,Africa,Retail,Executive,LOW,,,0.12,,-0.5,1,0.0,1
2023,Nigeria,Africa,Tech,Mid,LOW,,,,,,1,100.0,1
2023,Nigeria,Africa,Tech,Senior,LOW,,,0.04,,-2.97,1,0.0,1
2023,Pakistan,South Asia,Agriculture,Intern,LOW,,,0.12,,,1,0.0,1
2023,Pakistan,South Asia,Education,Executive,LOW,,,0.02,,-2.61,1,0.0,1
2023,Pakistan,South Asia,Education,Senior,LOW,,,,,,1,100.0,1
2023,Pakistan,South Asia,Finance,Intern,LOW,,,0.05,,,1,0.0,1
2023,Pakistan,South Asia,Manufacturing,Junior,LOW,,,0.04,,24793.0,1,0.0,1
2023,Peru,South America,Energy,Lead,LOW,,,,,,1,100.0,1
2023,Peru,South America,Healthcare,Lead,LOW,,,0.18,,51732.0,1,0.0,1
2023,Peru,South America,Healthcare,Senior,LOW,,,0.79,,,2,100.0,2
2023,Peru,South America,Manufacturing,Intern,LOW,0.85,0.85,,,,1,100.0,1
2023,Peru,South America,Manufacturing,Lead,LOW,,,0.08,,-0.34,1,0.0,1
2023,Peru,South America,Tech,Senior,LOW,,,0.1,,2.51,1,0.0,1
2023,Philippines,Southeast Asia,Government,Mid,LOW,,,,,,1,100.0,1
2023,Philippines,Southeast Asia,Healthcare,Intern,LOW,,,,,,1,100.0,1
2023,Philippines,Southeast Asia,Manufacturing,Mid,LOW,0.5,0.5,,,,1,100.0,1
2023,Philippines,Southeast Asia,Retail,Lead,HIGH,,,0.19,47213.0,0.87,1,0.0,1
2023,Poland,Europe,Agriculture,Junior,LOW,,,0.02,,91176.0,1,0.0,1
2023,Poland,Europe,Education,Junior,LOW,,,,,,1,100.0,1
2023,Poland,Europe,Energy,Intern,LOW,0.51,0.51,,,,1,100.0,1
2023,Poland,Europe,Finance,Lead,LOW,,,0.05,,0.39,1,0.0,1
2023,Poland,Europe,Government,Intern,LOW,,,0.93,,,1,100.0,1
2023,Poland,Europe,Retail,Mid,LOW,,,,,,1,100.0,1
2023,Qatar,Middle East,Manufacturing,Mid,LOW,0.7,0.7,,,,1,100.0,1
2023,Qatar,Middle East,Tech,Junior,LOW,,,,,100418.0,1,100.0,1
2023,Saudi Arabia,Middle East,Agriculture,Intern,LOW,,,0.18,,60006.0,1,0.0,1
2023,Saudi Arabia,Middle East,Agriculture,Junior,LOW,,,0.1,,,1,0.0,1
2023,Saudi Arabia,Middle East,Energy,Intern,LOW,,,0.74,,,1,100.0,1
2023,Saudi Arabia,Middle East,Energy,Lead,HIGH,,,0.45,89235.0,0.38,1,100.0,1
2023,Saudi Arabia,Middle East,Energy,Lead,LOW,,,0.13,,-0.09,1,0.0,1
2023,Saudi Arabia,Middle East,Finance,Mid,LOW,,,,,,1,100.0,1
2023,Saudi Arabia,Middle East,Government,Mid,HIGH,,,0.03,59925.0,0.63,1,0.0,1
2023,Saudi Arabia,Middle East,Manufacturing,Intern,LOW,,,0.11,,,1,0.0,1
2023,Saudi Arabia,Middle East,Manufacturing,Senior,HIGH,,,0.11,65610.0,0.7,1,0.0,1
2023,Saudi Arabia,Middle East,Manufacturing,Senior,LOW,0.81,0.81,,,,1,100.0,1
2023,Saudi Arabia,Middle East,Retail,Senior,LOW,,,,,88529.0,1,100.0,1
2023,Saudi Arabia,Middle East,Tech,Executive,LOW,,,,,,1,100.0,1
2023,Singapore,Southeast Asia,Education,Executive,LOW,,,0.06,,3.77,1,0.0,1
2023,Singapore,Southeast Asia,Energy,Mid,LOW,,,0.79,,66066.0,2,100.0,2
2023,Singapore,Southeast Asia,Finance,Executive,LOW,,,0.81,,,1,100.0,1
2023,Singapore,Southeast Asia,Finance,Mid,LOW,,,,,,1,100.0,1
2023,Singapore,Southeast Asia,Healthcare,Mid,LOW,,,0.09,,-3.64,1,0.0,1
2023,Singapore,Southeast Asia,Healthcare,Senior,LOW,,,0.19,,-1.19,1,0.0,1
2023,Singapore,Southeast Asia,Manufacturing,Junior,LOW,,,0.06,,-3.99,1,0.0,1
2023,Singapore,Southeast Asia,Manufacturing,Mid,LOW,0.53,0.53,,,,1,100.0,1
2023,South Africa,Africa,Agriculture,Junior,LOW,,,0.63,,10.02,1,100.0,1
2023,South Africa,Africa,Energy,Executive,LOW,,,0.15,,-3.64,1,0.0,1
2023,South Africa,Africa,Finance,Lead,LOW,,,0.53,,13.1,1,100.0,1
2023,South Africa,Africa,Government,Mid,HIGH,,,0.19,28554.0,0.75,1,0.0,1
2023,South Korea,East Asia,Energy,Executive,LOW,,,,,107392.0,1,100.0,1
2023,South Korea,East Asia,Finance,Lead,LOW,,,,,,1,100.0,1
2023,South Korea,East Asia,Healthcare,Mid,LOW,0.8,0.8,,,,1,100.0,1
2023,South Korea,East Asia,Manufacturing,Senior,HIGH,,,0.8,102803.0,0.25,1,100.0,1
2023,South Korea,East Asia,Retail,Executive,LOW,,,0.1,,1.89,1,0.0,1
2023,South Korea,East Asia,Retail,Mid,LOW,,,0.17,,82390.0,1,0.0,1
2023,South Korea,East Asia,Tech,Intern,LOW,,,,,,1,100.0,1
2023,South Korea,East Asia,Tech,Junior,LOW,,,,,,1,100.0,1
2023,South Korea,East Asia,Tech,Lead,HIGH,,,0.02,85912.0,0.87,1,0.0,1
2023,Spain,Europe,Agriculture,Executive,HIGH,,,0.12,87137.0,0.73,1,0.0,1
2023,Spain,Europe,Energy,Executive,LOW,,,,,,1,100.0,1
2023,Spain,Europe,Healthcare,Executive,LOW,,,,,,1,100.0,1
2023,Spain,Europe,Retail,Junior,LOW,,,0.1,,80210.0,1,0.0,1
2023,Spain,Europe,Tech,Lead,LOW,,,0.12,,,1,0.0,1
2023,Sri Lanka,South Asia,Agriculture,Lead,LOW,,,,,42252.0,1,100.0,1
2023,Sri Lanka,South Asia,Finance,Mid,HIGH,,,0.64,40722.0,0.11,1,100.0,1
2023,Sri Lanka,South Asia,Finance,Senior,LOW,0.75,0.75,,,,1,100.0,1
2023,Sri Lanka,South Asia,Government,Junior,LOW,,,0.2,,,1,0.0,1
2023,Sri Lanka,South Asia,Government,Lead,LOW,,,,,,1,100.0,1
2023,Sri Lanka,South Asia,Tech,Lead,LOW,,,,,,1,100.0,1
2023,Sri Lanka,South Asia,Tech,Mid,LOW,0.83,0.83,,,,1,100.0,1
2023,Sweden,Europe,Agriculture,Lead,LOW,,,,,,1,100.0,1
2023,Sweden,Europe,Finance,Executive,LOW,0.41,0.41,,,,1,100.0,1
2023,Sweden,Europe,Healthcare,Executive,LOW,0.41,0.41,,,,1,100.0,1
2023,Sweden,Europe,Healthcare,Lead,LOW,0.58,0.58,,,,1,100.0,1
2023,Sweden,Europe,Tech,Executive,LOW,,,,,,1,100.0,1
2023,Taiwan,East Asia,Agriculture,Intern,LOW,0.55,0.55,,,,1,100.0,1
2023,Taiwan,East Asia,Agriculture,Junior,LOW,,,0.67,,104393.0,1,100.0,1
2023,Taiwan,East Asia,Agriculture,Lead,LOW,,,,,,1,100.0,1
2023,Taiwan,East Asia,Education,Mid,LOW,,,0.08,,84843.0,1,0.0,1
2023,Taiwan,East Asia,Education,Senior,LOW,,,,,,1,100.0,1
2023,Taiwan,East Asia,Finance,Junior,HIGH,,,0.17,87125.0,0.88,1,0.0,1
2023,Taiwan,East Asia,Government,Executive,LOW,,,,,,2,100.0,2
2023,Taiwan,East Asia,Government,Mid,LOW,,,,,,1,100.0,1
2023,Taiwan,East Asia,Retail,Executive,LOW,,,,,,1,100.0,1
2023,Taiwan,East Asia,Retail,Mid,LOW,,,0.12,,-3.2,1,0.0,1
2023,Taiwan,East Asia,Retail,Senior,LOW,0.41,0.41,,,,1,100.0,1
2023,Taiwan,East Asia,Tech,Executive,LOW,,,,,,1,100.0,1
2023,Taiwan,East Asia,Tech,Mid,HIGH,,,0.12,85086.0,0.84,1,0.0,1
2023,Thailand,Southeast Asia,Agriculture,Intern,HIGH,,,0.48,53472.0,0.19,1,100.0,1
2023,Thailand,Southeast Asia,Agriculture,Mid,LOW,,,0.04,,,1,0.0,1
2023,Thailand,Southeast Asia,Finance,Intern,LOW,,,,,,1,100.0,1
2023,Thailand,Southeast Asia,Government,Intern,LOW,,,0.07,,3.38,1,0.0,1
2023,Thailand,Southeast Asia,Tech,Intern,LOW,,,,,,1,100.0,1
2023,UAE,Middle East,Energy,Executive,HIGH,,,0.12,65326.0,0.65,1,0.0,1
2023,UAE,Middle East,Finance,Mid,LOW,,,,,,1,100.0,1
2023,UAE,Middle East,Manufacturing,Junior,LOW,0.48,0.48,,,,1,100.0,1
